"order_id","pizza_id","order_datetime","quantity","total_price"
1922,"82","2015-02-01 20:09:20",1,"20.25"
1923,"86","2015-02-01 20:34:14",1,"16.75"
1923,"54","2015-02-01 20:34:14",1,"16"
1924,"31","2015-02-01 20:40:02",1,"12.75"
1924,"45","2015-02-01 20:40:02",1,"12.5"
1924,"3","2015-02-01 20:40:02",1,"16"
1925,"39","2015-02-01 20:43:56",1,"16.5"
1925,"28","2015-02-01 20:43:56",1,"9.75"
1926,"85","2015-02-01 21:12:29",1,"12"
1926,"28","2015-02-01 21:12:29",1,"9.75"
1927,"30","2015-02-01 21:31:03",1,"20.75"
1927,"33","2015-02-01 21:31:03",1,"20.75"
1927,"74","2015-02-01 21:31:03",1,"20.75"
1928,"44","2015-02-01 21:57:20",1,"20.75"
1929,"63","2015-02-01 22:08:01",1,"16.75"
1929,"37","2015-02-01 22:08:01",1,"12"
1929,"17","2015-02-01 22:08:01",1,"16.5"
1929,"84","2015-02-01 22:08:01",1,"20.5"
1930,"38","2015-02-01 22:11:02",1,"16.25"
1931,"56","2015-02-01 22:15:43",1,"12"
1931,"14","2015-02-01 22:15:43",1,"16.75"
1932,"32","2015-02-01 22:29:35",1,"20.75"
1932,"61","2015-02-01 22:29:35",1,"16.75"
1933,"63","2015-02-02 11:17:08",1,"16.75"
1933,"22","2015-02-02 11:17:08",1,"16.75"
1933,"74","2015-02-02 11:17:08",1,"20.75"
1933,"61","2015-02-02 11:17:08",1,"16.75"
1934,"63","2015-02-02 11:24:45",1,"16.75"
1935,"5","2015-02-02 11:24:47",1,"12.75"
1935,"7","2015-02-02 11:24:47",1,"16.5"
1936,"17","2015-02-02 11:34:50",1,"16.5"
1936,"74","2015-02-02 11:34:50",1,"20.75"
1937,"4","2015-02-02 11:43:47",1,"16.25"
1938,"18","2015-02-02 11:46:18",1,"15.25"
1939,"28","2015-02-02 12:29:44",1,"9.75"
1940,"82","2015-02-02 12:30:48",1,"20.25"
1941,"28","2015-02-02 12:33:21",1,"9.75"
1942,"54","2015-02-02 12:38:58",1,"16"
1942,"27","2015-02-02 12:38:58",1,"12.75"
1943,"20","2015-02-02 12:40:35",1,"18.5"
1943,"17","2015-02-02 12:40:35",1,"16.5"
1944,"89","2015-02-02 12:49:13",1,"14.75"
1944,"41","2015-02-02 12:49:13",1,"16.5"
1945,"81","2015-02-02 12:50:14",1,"12"
1946,"32","2015-02-02 13:01:49",1,"20.75"
1946,"63","2015-02-02 13:01:49",1,"16.75"
1946,"64","2015-02-02 13:01:49",1,"16.75"
1946,"36","2015-02-02 13:01:49",1,"20.5"
1946,"87","2015-02-02 13:01:49",2,"24"
1946,"24","2015-02-02 13:01:49",2,"32"
1946,"68","2015-02-02 13:01:49",1,"12.25"
1946,"30","2015-02-02 13:01:49",1,"20.75"
1947,"86","2015-02-02 13:12:14",1,"16.75"
1947,"74","2015-02-02 13:12:14",1,"20.75"
1948,"16","2015-02-02 13:13:28",1,"12.5"
1948,"12","2015-02-02 13:13:28",1,"20.25"
1948,"35","2015-02-02 13:13:28",1,"17.5"
1949,"44","2015-02-02 13:14:06",1,"20.75"
1950,"36","2015-02-02 13:14:40",1,"20.5"
1951,"18","2015-02-02 13:39:08",1,"15.25"
1951,"33","2015-02-02 13:39:08",1,"20.75"
1952,"12","2015-02-02 13:41:46",1,"20.25"
1953,"39","2015-02-02 13:42:31",1,"16.5"
1954,"91","2015-02-02 13:53:10",1,"11"
1955,"48","2015-02-02 14:28:24",1,"12"
1956,"38","2015-02-02 14:36:07",1,"16.25"
1956,"66","2015-02-02 14:36:07",1,"20.75"
1956,"90","2015-02-02 14:36:07",1,"16"
1957,"56","2015-02-02 14:50:01",1,"12"
1957,"34","2015-02-02 14:50:01",1,"20.75"
1957,"66","2015-02-02 14:50:01",1,"20.75"
1957,"85","2015-02-02 14:50:01",1,"12"
1957,"39","2015-02-02 14:50:01",1,"16.5"
1957,"91","2015-02-02 14:50:01",1,"11"
1957,"18","2015-02-02 14:50:01",1,"15.25"
1957,"51","2015-02-02 14:50:01",1,"20.75"
1957,"62","2015-02-02 14:50:01",1,"12.5"
1957,"23","2015-02-02 14:50:01",1,"20.25"
1957,"3","2015-02-02 14:50:01",1,"16"
1957,"27","2015-02-02 14:50:01",1,"12.75"
1957,"90","2015-02-02 14:50:01",1,"16"
1957,"67","2015-02-02 14:50:01",1,"12"
1958,"51","2015-02-02 15:05:43",1,"20.75"
1959,"74","2015-02-02 15:09:10",1,"20.75"
1960,"69","2015-02-02 15:15:16",1,"12.5"
1961,"56","2015-02-02 15:29:57",1,"12"
1961,"12","2015-02-02 15:29:57",1,"20.25"
1962,"32","2015-02-02 15:32:15",1,"20.75"
1963,"56","2015-02-02 15:59:08",1,"12"
1963,"7","2015-02-02 15:59:08",1,"16.5"
1963,"33","2015-02-02 15:59:08",1,"20.75"
1964,"68","2015-02-02 16:09:42",1,"12.25"
1964,"42","2015-02-02 16:09:42",1,"12.5"
1964,"90","2015-02-02 16:09:42",1,"16"
1965,"20","2015-02-02 16:10:04",1,"18.5"
1965,"15","2015-02-02 16:10:04",1,"17.95"
1965,"17","2015-02-02 16:10:04",1,"16.5"
1965,"6","2015-02-02 16:10:04",1,"12"
1966,"4","2015-02-02 16:14:14",1,"16.25"
1966,"30","2015-02-02 16:14:14",1,"20.75"
1966,"33","2015-02-02 16:14:14",1,"20.75"
1966,"42","2015-02-02 16:14:14",1,"12.5"
1967,"19","2015-02-02 16:41:43",1,"10.5"
1967,"91","2015-02-02 16:41:43",1,"11"
1967,"8","2015-02-02 16:41:43",1,"12.75"
1967,"81","2015-02-02 16:41:43",1,"12"
1968,"56","2015-02-02 16:58:41",1,"12"
1968,"88","2015-02-02 16:58:41",1,"23.65"
1968,"29","2015-02-02 16:58:41",1,"20.5"
1969,"19","2015-02-02 17:10:43",1,"10.5"
1970,"31","2015-02-02 17:30:16",1,"12.75"
1971,"36","2015-02-02 17:31:16",1,"20.5"
1971,"6","2015-02-02 17:31:16",1,"12"
1972,"38","2015-02-02 17:35:29",1,"16.25"
1972,"24","2015-02-02 17:35:29",1,"16"
1972,"69","2015-02-02 17:35:29",1,"12.5"
1972,"7","2015-02-02 17:35:29",1,"16.5"
1973,"89","2015-02-02 17:48:51",1,"14.75"
1974,"56","2015-02-02 17:49:37",1,"12"
1974,"10","2015-02-02 17:49:37",1,"16"
1974,"73","2015-02-02 17:49:37",1,"20.75"
1975,"54","2015-02-02 18:07:34",1,"16"
1975,"28","2015-02-02 18:07:34",1,"9.75"
1976,"20","2015-02-02 18:25:11",1,"18.5"
1976,"14","2015-02-02 18:25:11",1,"16.75"
1976,"61","2015-02-02 18:25:11",1,"16.75"
1977,"64","2015-02-02 18:27:37",1,"16.75"
1978,"69","2015-02-02 19:03:28",1,"12.5"
1979,"76","2015-02-02 19:05:23",1,"16"
1980,"36","2015-02-02 19:07:15",1,"20.5"
1981,"34","2015-02-02 19:10:40",1,"20.75"
1981,"17","2015-02-02 19:10:40",1,"16.5"
1981,"9","2015-02-02 19:10:40",1,"12.5"
1981,"13","2015-02-02 19:10:40",1,"16.5"
1982,"69","2015-02-02 19:36:26",1,"12.5"
1983,"70","2015-02-02 19:39:08",1,"16.5"
1984,"56","2015-02-02 19:50:13",1,"12"
1984,"67","2015-02-02 19:50:13",1,"12"
1985,"45","2015-02-02 20:00:05",1,"12.5"
1985,"73","2015-02-02 20:00:05",1,"20.75"
1986,"86","2015-02-02 20:07:17",1,"16.75"
1986,"84","2015-02-02 20:07:17",1,"20.5"
1986,"23","2015-02-02 20:07:17",1,"20.25"
1986,"82","2015-02-02 20:07:17",1,"20.25"
1987,"38","2015-02-02 20:09:54",1,"16.25"
1987,"64","2015-02-02 20:09:54",1,"16.75"
1987,"67","2015-02-02 20:09:54",1,"12"
1988,"50","2015-02-02 20:46:01",1,"12.75"
1988,"83","2015-02-02 20:46:01",1,"12.75"
1988,"51","2015-02-02 20:46:01",1,"20.75"
1989,"86","2015-02-02 21:15:17",1,"16.75"
1989,"67","2015-02-02 21:15:17",1,"12"
1990,"38","2015-02-02 21:22:35",1,"16.25"
1990,"17","2015-02-02 21:22:35",1,"16.5"
1990,"33","2015-02-02 21:22:35",1,"20.75"
1991,"42","2015-02-02 21:47:12",1,"12.5"
1992,"64","2015-02-02 21:48:32",1,"16.75"
1993,"82","2015-02-02 22:07:29",1,"20.25"
1994,"50","2015-02-02 22:08:10",1,"12.75"
1994,"19","2015-02-02 22:08:10",1,"10.5"
1994,"25","2015-02-02 22:08:10",1,"16.5"
1994,"42","2015-02-02 22:08:10",1,"12.5"
1995,"44","2015-02-02 22:19:33",1,"20.75"
1995,"38","2015-02-02 22:19:33",1,"16.25"
1995,"20","2015-02-02 22:19:33",1,"18.5"
1995,"57","2015-02-02 22:19:33",1,"16.5"
1996,"20","2015-02-03 11:25:25",1,"18.5"
1996,"10","2015-02-03 11:25:25",1,"16"
1996,"68","2015-02-03 11:25:25",1,"12.25"
1997,"85","2015-02-03 11:35:10",1,"12"
1998,"81","2015-02-03 11:47:03",1,"12"
1999,"56","2015-02-03 12:07:51",1,"12"
1999,"26","2015-02-03 12:07:51",1,"20.25"
1999,"38","2015-02-03 12:07:51",1,"16.25"
1999,"36","2015-02-03 12:07:51",1,"20.5"
1999,"39","2015-02-03 12:07:51",1,"16.5"
1999,"22","2015-02-03 12:07:51",1,"16.75"
1999,"84","2015-02-03 12:07:51",1,"20.5"
1999,"91","2015-02-03 12:07:51",1,"11"
1999,"41","2015-02-03 12:07:51",1,"16.5"
1999,"74","2015-02-03 12:07:51",1,"20.75"
2000,"86","2015-02-03 12:14:27",1,"16.75"
2000,"56","2015-02-03 12:14:27",2,"24"
2000,"38","2015-02-03 12:14:27",1,"16.25"
2000,"15","2015-02-03 12:14:27",1,"17.95"
2000,"52","2015-02-03 12:14:27",1,"14.5"
2000,"28","2015-02-03 12:14:27",2,"19.5"
2000,"30","2015-02-03 12:14:27",1,"20.75"
2000,"73","2015-02-03 12:14:27",1,"20.75"
2000,"74","2015-02-03 12:14:27",1,"20.75"
2000,"82","2015-02-03 12:14:27",2,"40.5"
2000,"67","2015-02-03 12:14:27",1,"12"
2001,"38","2015-02-03 12:20:45",1,"16.25"
2001,"47","2015-02-03 12:20:45",1,"12.25"
2001,"15","2015-02-03 12:20:45",1,"17.95"
2001,"36","2015-02-03 12:20:45",1,"20.5"
2002,"56","2015-02-03 12:21:10",1,"12"
2002,"1","2015-02-03 12:21:10",1,"20.75"
2002,"23","2015-02-03 12:21:10",1,"20.25"
2003,"59","2015-02-03 12:21:25",1,"16"
2004,"36","2015-02-03 12:24:06",1,"20.5"
2004,"62","2015-02-03 12:24:06",1,"12.5"
2004,"60","2015-02-03 12:24:06",1,"20.75"
2005,"63","2015-02-03 12:32:02",1,"16.75"
2005,"64","2015-02-03 12:32:02",1,"16.75"
2005,"62","2015-02-03 12:32:02",1,"12.5"
2005,"49","2015-02-03 12:32:02",1,"20.75"
2006,"34","2015-02-03 12:35:28",1,"20.75"
2006,"85","2015-02-03 12:35:28",1,"12"
2006,"40","2015-02-03 12:35:28",1,"13.25"
2006,"27","2015-02-03 12:35:28",1,"12.75"
2007,"31","2015-02-03 12:37:21",1,"12.75"
2007,"23","2015-02-03 12:37:21",1,"20.25"
2008,"84","2015-02-03 12:47:12",1,"20.5"
2009,"48","2015-02-03 12:55:07",1,"12"
2010,"56","2015-02-03 13:00:41",1,"12"
2010,"28","2015-02-03 13:00:41",1,"9.75"
2010,"4","2015-02-03 13:00:41",1,"16.25"
2010,"81","2015-02-03 13:00:41",1,"12"
2011,"64","2015-02-03 13:01:28",1,"16.75"
2011,"51","2015-02-03 13:01:28",1,"20.75"
2011,"41","2015-02-03 13:01:28",1,"16.5"
2011,"82","2015-02-03 13:01:28",1,"20.25"
2012,"9","2015-02-03 13:19:00",1,"12.5"
2012,"55","2015-02-03 13:19:00",1,"25.5"
2013,"56","2015-02-03 13:20:46",2,"24"
2013,"88","2015-02-03 13:20:46",1,"23.65"
2013,"37","2015-02-03 13:20:46",1,"12"
2014,"33","2015-02-03 13:23:13",1,"20.75"
2015,"40","2015-02-03 13:23:49",1,"13.25"
2016,"86","2015-02-03 13:47:00",1,"16.75"
2016,"59","2015-02-03 13:47:00",1,"16"
2016,"5","2015-02-03 13:47:00",1,"12.75"
2017,"31","2015-02-03 13:51:56",1,"12.75"
2017,"36","2015-02-03 13:51:56",1,"20.5"
2018,"28","2015-02-03 14:06:04",1,"9.75"
2018,"51","2015-02-03 14:06:04",1,"20.75"
2018,"75","2015-02-03 14:06:04",1,"20.25"
2018,"55","2015-02-03 14:06:04",1,"25.5"
2019,"79","2015-02-03 14:14:03",1,"20.75"
2020,"56","2015-02-03 14:14:05",1,"12"
2021,"32","2015-02-03 14:25:13",1,"20.75"
2021,"10","2015-02-03 14:25:13",1,"16"
2021,"18","2015-02-03 14:25:13",1,"15.25"
2021,"25","2015-02-03 14:25:13",1,"16.5"
2022,"66","2015-02-03 14:36:36",1,"20.75"
2022,"48","2015-02-03 14:36:36",1,"12"
2023,"15","2015-02-03 15:05:28",1,"17.95"
2024,"77","2015-02-03 16:04:02",1,"12.5"
2024,"14","2015-02-03 16:04:02",1,"16.75"
2024,"23","2015-02-03 16:04:02",1,"20.25"
2025,"50","2015-02-03 16:11:01",1,"12.75"
2025,"82","2015-02-03 16:11:01",1,"20.25"
2026,"12","2015-02-03 16:11:48",1,"20.25"
2027,"8","2015-02-03 16:20:30",1,"12.75"
2027,"3","2015-02-03 16:20:30",1,"16"
2028,"15","2015-02-03 16:38:16",1,"17.95"
2029,"42","2015-02-03 16:47:49",1,"12.5"
2029,"74","2015-02-03 16:47:49",1,"20.75"
2030,"20","2015-02-03 16:50:44",1,"18.5"
2030,"8","2015-02-03 16:50:44",1,"12.75"
2031,"63","2015-02-03 16:51:05",1,"16.75"
2031,"69","2015-02-03 16:51:05",1,"12.5"
2031,"8","2015-02-03 16:51:05",1,"12.75"
2032,"76","2015-02-03 17:12:51",1,"16"
2033,"31","2015-02-03 17:13:15",1,"12.75"
2033,"33","2015-02-03 17:13:15",1,"20.75"
2033,"65","2015-02-03 17:13:15",1,"12.5"
2033,"90","2015-02-03 17:13:15",1,"16"
2034,"56","2015-02-03 17:15:18",1,"12"
2034,"69","2015-02-03 17:15:18",1,"12.5"
2035,"37","2015-02-03 17:16:16",1,"12"
2036,"31","2015-02-03 17:17:29",1,"12.75"
2036,"20","2015-02-03 17:17:29",1,"18.5"
2036,"36","2015-02-03 17:17:29",1,"20.5"
2037,"87","2015-02-03 17:30:57",1,"12"
2038,"4","2015-02-03 17:31:35",1,"16.25"
2039,"91","2015-02-03 17:36:07",1,"11"
2040,"89","2015-02-03 17:36:45",1,"14.75"
2041,"54","2015-02-03 17:40:35",1,"16"
2042,"44","2015-02-03 18:01:43",1,"20.75"
2042,"1","2015-02-03 18:01:43",1,"20.75"
2042,"82","2015-02-03 18:01:43",1,"20.25"
2043,"48","2015-02-03 18:23:13",1,"12"
2044,"7","2015-02-03 18:33:46",1,"16.5"
2044,"42","2015-02-03 18:33:46",1,"12.5"
2045,"25","2015-02-03 18:46:11",1,"16.5"
2046,"22","2015-02-03 18:46:54",1,"16.75"
2046,"72","2015-02-03 18:46:54",1,"12"
2047,"69","2015-02-03 18:47:08",1,"12.5"
2047,"7","2015-02-03 18:47:08",1,"16.5"
2047,"23","2015-02-03 18:47:08",1,"20.25"
2048,"33","2015-02-03 18:48:26",1,"20.75"
2049,"86","2015-02-03 19:00:24",1,"16.75"
2049,"63","2015-02-03 19:00:24",1,"16.75"
2049,"82","2015-02-03 19:00:24",1,"20.25"
2050,"22","2015-02-03 19:20:46",1,"16.75"
2050,"52","2015-02-03 19:20:46",1,"14.5"
2050,"70","2015-02-03 19:20:46",1,"16.5"
2050,"42","2015-02-03 19:20:46",1,"12.5"
2051,"38","2015-02-03 19:51:00",1,"16.25"
2051,"63","2015-02-03 19:51:00",1,"16.75"
2051,"12","2015-02-03 19:51:00",1,"20.25"
2051,"49","2015-02-03 19:51:00",1,"20.75"
2052,"88","2015-02-03 19:54:31",1,"23.65"
2052,"20","2015-02-03 19:54:31",1,"18.5"
2052,"15","2015-02-03 19:54:31",1,"17.95"
2052,"68","2015-02-03 19:54:31",1,"12.25"
2053,"15","2015-02-03 20:42:43",2,"35.9"
2053,"18","2015-02-03 20:42:43",1,"15.25"
2054,"15","2015-02-03 20:46:45",2,"35.9"
2054,"22","2015-02-03 20:46:45",1,"16.75"
2055,"66","2015-02-03 20:59:30",1,"20.75"
2055,"10","2015-02-03 20:59:30",1,"16"
2056,"52","2015-02-03 21:05:04",1,"14.5"
2056,"30","2015-02-03 21:05:04",1,"20.75"
2056,"90","2015-02-03 21:05:04",1,"16"
2057,"15","2015-02-03 21:11:26",1,"17.95"
2057,"55","2015-02-03 21:11:26",1,"25.5"
2058,"18","2015-02-04 11:19:17",1,"15.25"
2058,"41","2015-02-04 11:19:17",1,"16.5"
2059,"39","2015-02-04 11:41:34",1,"16.5"
2059,"8","2015-02-04 11:41:34",1,"12.75"
2059,"9","2015-02-04 11:41:34",1,"12.5"
2060,"6","2015-02-04 11:45:09",1,"12"
2060,"33","2015-02-04 11:45:09",1,"20.75"
2061,"83","2015-02-04 11:49:00",1,"12.75"
2061,"42","2015-02-04 11:49:00",1,"12.5"
2062,"10","2015-02-04 11:56:32",1,"16"
2063,"56","2015-02-04 12:25:02",1,"12"
2064,"31","2015-02-04 12:26:39",1,"12.75"
2064,"64","2015-02-04 12:26:39",1,"16.75"
2064,"87","2015-02-04 12:26:39",1,"12"
3859,"88","2015-03-06 18:48:17",1,"23.65"
2064,"12","2015-02-04 12:26:39",1,"20.25"
2065,"16","2015-02-04 12:27:21",1,"12.5"
2065,"68","2015-02-04 12:27:21",1,"12.25"
2065,"82","2015-02-04 12:27:21",1,"20.25"
2066,"17","2015-02-04 12:44:20",1,"16.5"
2066,"19","2015-02-04 12:44:20",1,"10.5"
2067,"33","2015-02-04 12:47:00",1,"20.75"
2068,"56","2015-02-04 12:49:48",1,"12"
2068,"88","2015-02-04 12:49:48",1,"23.65"
2069,"69","2015-02-04 12:58:32",1,"12.5"
2069,"23","2015-02-04 12:58:32",1,"20.25"
2070,"75","2015-02-04 13:00:47",1,"20.25"
2070,"82","2015-02-04 13:00:47",1,"20.25"
2071,"54","2015-02-04 13:06:29",1,"16"
2072,"39","2015-02-04 13:08:24",1,"16.5"
2073,"44","2015-02-04 13:35:51",1,"20.75"
2073,"85","2015-02-04 13:35:51",1,"12"
2073,"17","2015-02-04 13:35:51",1,"16.5"
2073,"19","2015-02-04 13:35:51",1,"10.5"
2073,"36","2015-02-04 13:35:51",1,"20.5"
2073,"6","2015-02-04 13:35:51",1,"12"
2073,"39","2015-02-04 13:35:51",2,"33"
2073,"74","2015-02-04 13:35:51",1,"20.75"
2073,"27","2015-02-04 13:35:51",1,"12.75"
2074,"20","2015-02-04 13:41:08",1,"18.5"
2074,"40","2015-02-04 13:41:08",1,"13.25"
2075,"56","2015-02-04 14:03:04",1,"12"
2075,"88","2015-02-04 14:03:04",1,"23.65"
2075,"32","2015-02-04 14:03:04",1,"20.75"
2075,"20","2015-02-04 14:03:04",1,"18.5"
2075,"15","2015-02-04 14:03:04",2,"35.9"
2075,"22","2015-02-04 14:03:04",1,"16.75"
2075,"24","2015-02-04 14:03:04",1,"16"
2075,"46","2015-02-04 14:03:04",1,"16"
2075,"52","2015-02-04 14:03:04",2,"29"
2075,"62","2015-02-04 14:03:04",1,"12.5"
2075,"33","2015-02-04 14:03:04",1,"20.75"
2075,"90","2015-02-04 14:03:04",1,"16"
2075,"67","2015-02-04 14:03:04",1,"12"
2076,"44","2015-02-04 14:11:44",1,"20.75"
2076,"5","2015-02-04 14:11:44",1,"12.75"
2077,"16","2015-02-04 14:31:27",1,"12.5"
2078,"31","2015-02-04 14:49:29",1,"12.75"
2078,"81","2015-02-04 14:49:29",1,"12"
2079,"33","2015-02-04 14:57:11",1,"20.75"
2080,"50","2015-02-04 14:58:48",1,"12.75"
2080,"11","2015-02-04 14:58:48",1,"20.25"
2081,"24","2015-02-04 15:14:39",1,"16"
2081,"52","2015-02-04 15:14:39",1,"14.5"
2081,"91","2015-02-04 15:14:39",1,"11"
2081,"69","2015-02-04 15:14:39",1,"12.5"
2082,"91","2015-02-04 15:16:20",1,"11"
2083,"83","2015-02-04 15:40:20",1,"12.75"
2084,"15","2015-02-04 16:06:23",1,"17.95"
2084,"1","2015-02-04 16:06:23",1,"20.75"
2085,"5","2015-02-04 16:16:36",1,"12.75"
2086,"40","2015-02-04 16:38:50",1,"13.25"
2086,"72","2015-02-04 16:38:50",1,"12"
2087,"44","2015-02-04 16:39:18",1,"20.75"
2087,"15","2015-02-04 16:39:18",1,"17.95"
2088,"42","2015-02-04 16:48:57",1,"12.5"
2089,"33","2015-02-04 17:05:16",1,"20.75"
2090,"44","2015-02-04 17:17:07",1,"20.75"
2090,"36","2015-02-04 17:17:07",1,"20.5"
2090,"14","2015-02-04 17:17:07",1,"16.75"
2090,"81","2015-02-04 17:17:07",1,"12"
2091,"20","2015-02-04 17:17:43",1,"18.5"
2091,"30","2015-02-04 17:17:43",1,"20.75"
2092,"40","2015-02-04 17:31:43",1,"13.25"
2092,"12","2015-02-04 17:31:43",1,"20.25"
2093,"69","2015-02-04 17:33:29",1,"12.5"
2093,"57","2015-02-04 17:33:29",1,"16.5"
2094,"19","2015-02-04 17:35:45",1,"10.5"
2094,"5","2015-02-04 17:35:45",1,"12.75"
2095,"86","2015-02-04 17:49:55",1,"16.75"
2095,"63","2015-02-04 17:49:55",1,"16.75"
2095,"6","2015-02-04 17:49:55",1,"12"
2095,"14","2015-02-04 17:49:55",1,"16.75"
2096,"91","2015-02-04 18:11:16",1,"11"
2097,"15","2015-02-04 18:13:32",1,"17.95"
2097,"79","2015-02-04 18:13:32",1,"20.75"
2097,"55","2015-02-04 18:13:32",1,"25.5"
2098,"29","2015-02-04 18:16:27",1,"20.5"
2098,"20","2015-02-04 18:16:27",1,"18.5"
2099,"69","2015-02-04 18:44:17",1,"12.5"
2100,"54","2015-02-04 18:46:03",1,"16"
2100,"1","2015-02-04 18:46:03",1,"20.75"
2101,"88","2015-02-04 19:27:08",1,"23.65"
2101,"29","2015-02-04 19:27:08",1,"20.5"
2101,"39","2015-02-04 19:27:08",1,"16.5"
2102,"56","2015-02-04 19:30:52",1,"12"
2102,"22","2015-02-04 19:30:52",1,"16.75"
2102,"12","2015-02-04 19:30:52",1,"20.25"
2103,"44","2015-02-04 19:38:28",1,"20.75"
2103,"38","2015-02-04 19:38:28",1,"16.25"
2103,"32","2015-02-04 19:38:28",1,"20.75"
2103,"79","2015-02-04 19:38:28",1,"20.75"
2104,"20","2015-02-04 20:09:43",1,"18.5"
2104,"12","2015-02-04 20:09:43",1,"20.25"
2104,"14","2015-02-04 20:09:43",1,"16.75"
2105,"15","2015-02-04 20:22:27",1,"17.95"
2106,"23","2015-02-04 20:54:54",1,"20.25"
2106,"48","2015-02-04 20:54:54",1,"12"
2107,"11","2015-02-04 21:01:41",1,"20.25"
2107,"62","2015-02-04 21:01:41",1,"12.5"
2108,"50","2015-02-04 21:05:07",1,"12.75"
2108,"20","2015-02-04 21:05:07",1,"18.5"
2108,"81","2015-02-04 21:05:07",1,"12"
2108,"57","2015-02-04 21:05:07",1,"16.5"
2109,"32","2015-02-04 21:13:14",1,"20.75"
2109,"28","2015-02-04 21:13:14",1,"9.75"
2110,"84","2015-02-04 21:16:34",1,"20.5"
2110,"45","2015-02-04 21:16:34",1,"12.5"
2111,"86","2015-02-04 21:28:44",1,"16.75"
2111,"64","2015-02-04 21:28:44",1,"16.75"
2111,"6","2015-02-04 21:28:44",1,"12"
2111,"28","2015-02-04 21:28:44",1,"9.75"
2112,"31","2015-02-04 22:07:51",1,"12.75"
2113,"64","2015-02-04 22:16:08",1,"16.75"
2113,"24","2015-02-04 22:16:08",1,"16"
2114,"54","2015-02-04 22:26:28",1,"16"
2115,"56","2015-02-05 11:15:19",1,"12"
2115,"19","2015-02-05 11:15:19",1,"10.5"
2115,"18","2015-02-05 11:15:19",1,"15.25"
2115,"79","2015-02-05 11:15:19",1,"20.75"
2116,"24","2015-02-05 12:11:52",1,"16"
2117,"4","2015-02-05 12:20:33",1,"16.25"
2118,"63","2015-02-05 12:24:57",1,"16.75"
2118,"79","2015-02-05 12:24:57",1,"20.75"
2118,"14","2015-02-05 12:24:57",1,"16.75"
2119,"84","2015-02-05 12:30:46",1,"20.5"
2120,"76","2015-02-05 12:47:12",1,"16"
2121,"58","2015-02-05 12:50:51",1,"20.5"
2122,"36","2015-02-05 12:52:55",1,"20.5"
2122,"10","2015-02-05 12:52:55",1,"16"
2123,"33","2015-02-05 12:54:56",1,"20.75"
2124,"39","2015-02-05 12:56:27",1,"16.5"
2124,"24","2015-02-05 12:56:27",1,"16"
2124,"75","2015-02-05 12:56:27",1,"20.25"
2124,"68","2015-02-05 12:56:27",1,"12.25"
2124,"77","2015-02-05 12:56:27",1,"12.5"
2125,"17","2015-02-05 13:06:10",1,"16.5"
2126,"44","2015-02-05 13:31:29",1,"20.75"
2126,"86","2015-02-05 13:31:29",1,"16.75"
2126,"66","2015-02-05 13:31:29",1,"20.75"
2126,"89","2015-02-05 13:31:29",2,"29.5"
2126,"85","2015-02-05 13:31:29",1,"12"
2126,"17","2015-02-05 13:31:29",1,"16.5"
2126,"87","2015-02-05 13:31:29",1,"12"
2126,"84","2015-02-05 13:31:29",1,"20.5"
2126,"18","2015-02-05 13:31:29",1,"15.25"
2126,"51","2015-02-05 13:31:29",1,"20.75"
2126,"60","2015-02-05 13:31:29",1,"20.75"
2126,"68","2015-02-05 13:31:29",1,"12.25"
2126,"82","2015-02-05 13:31:29",1,"20.25"
2127,"37","2015-02-05 13:42:16",1,"12"
2128,"29","2015-02-05 13:42:50",1,"20.5"
2128,"68","2015-02-05 13:42:50",1,"12.25"
2129,"89","2015-02-05 13:48:38",1,"14.75"
2129,"19","2015-02-05 13:48:38",1,"10.5"
2129,"1","2015-02-05 13:48:38",1,"20.75"
2129,"23","2015-02-05 13:48:38",1,"20.25"
2130,"41","2015-02-05 14:17:14",1,"16.5"
2131,"38","2015-02-05 14:17:24",1,"16.25"
2132,"88","2015-02-05 14:18:04",1,"23.65"
2132,"40","2015-02-05 14:18:04",1,"13.25"
2132,"72","2015-02-05 14:18:04",1,"12"
2132,"48","2015-02-05 14:18:04",1,"12"
2133,"23","2015-02-05 14:18:52",1,"20.25"
2134,"36","2015-02-05 14:36:32",1,"20.5"
2134,"28","2015-02-05 14:36:32",1,"9.75"
2134,"81","2015-02-05 14:36:32",1,"12"
2135,"56","2015-02-05 14:38:28",1,"12"
2135,"15","2015-02-05 14:38:28",1,"17.95"
2135,"85","2015-02-05 14:38:28",1,"12"
2136,"63","2015-02-05 14:54:49",1,"16.75"
2136,"37","2015-02-05 14:54:49",1,"12"
2136,"84","2015-02-05 14:54:49",1,"20.5"
2137,"38","2015-02-05 15:00:15",1,"16.25"
2137,"50","2015-02-05 15:00:15",1,"12.75"
2137,"19","2015-02-05 15:00:15",1,"10.5"
2138,"40","2015-02-05 15:08:13",1,"13.25"
2138,"82","2015-02-05 15:08:13",1,"20.25"
2139,"15","2015-02-05 15:41:58",1,"17.95"
2140,"65","2015-02-05 16:55:35",1,"12.5"
2141,"52","2015-02-05 17:00:13",1,"14.5"
2142,"44","2015-02-05 17:36:09",1,"20.75"
2142,"49","2015-02-05 17:36:09",1,"20.75"
2143,"29","2015-02-05 17:44:52",1,"20.5"
2143,"54","2015-02-05 17:44:52",1,"16"
2143,"37","2015-02-05 17:44:52",1,"12"
